,ByAppointmentOnly,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,RestaurantsDelivery,RestaurantsGoodForGroups,HasTV,BikeParking,OutdoorSeating,RestaurantsPriceRange2,RestaurantsTakeOut,RestaurantsTableService,Caters,RestaurantsReservations,GoodForKids,stars,hours,is_open,review_count,longitude,latitude,city,state,address,GoodForMeal_0,Ambience_0,BusinessParking_0,name,postal_code,categories,HappyHour,WheelchairAccessible,DogsAllowed,CoatCheck,GoodForDancing,AcceptsInsurance,DriveThru,Corkage,BYOB,BestNights_0,HairSpecializesIn_0,Music_0,AgesAllowed_u'21plus',AgesAllowed_u'allages',Alcohol_'beer_and_wine',Alcohol_'full_bar',Alcohol_'none',Alcohol_u'beer_and_wine',Alcohol_u'full_bar',Alcohol_u'none',BYOBCorkage_'yes_corkage',BYOBCorkage_'yes_free',NoiseLevel_'average',NoiseLevel_'quiet',NoiseLevel_'very_loud',NoiseLevel_u'average',NoiseLevel_u'loud',NoiseLevel_u'quiet',NoiseLevel_u'very_loud',RestaurantsAttire_'casual',RestaurantsAttire_'dressy',RestaurantsAttire_u'casual',Smoking_u'no',Smoking_u'outdoor',Smoking_u'yes',WiFi_'free',WiFi_'no',WiFi_u'free',WiFi_u'no'
138,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,2.5,"{'Monday': '9:0-16:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0'}",1,19,-111.9793567,33.594688,Phoenix,AZ,"11811 N Tatum Blvd, Ste 3031",0.5,0.5,0.5,MovieWork Now,85028,"Arts & Entertainment, Employment Agencies, Talent Agencies, Performing Arts, Professional Services",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,2.0,0.5,0.5,0.5,0.5,0.5,2.5,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0'}",1,9,-81.1014888,35.2555466,Gastonia,NC,4502 Wilkinson Blvd,0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Dulce Alterations,28056,"Sewing & Alterations, Local Services, Fashion, Bridal, Clothing Rental, Formal Wear, Shopping",0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.0,1.0,0.5,0.5,0.5,0.5,5.0,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}",1,3,-79.3195719,43.6727211,Toronto,ON,1513 Gerrard Street E,0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Sanagan's Meat Locker,M4L 2A4,"Meat Shops, Food, Specialty Food",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.0,0.5,1,4,-112.249765,33.6521441,Peoria,AZ,"8877 W Union Hills Dr, Ste 650",0.5,0.5,0.5,Hall Brent R DDS,85382,"General Dentistry, Oral Surgeons, Dentists, Health & Medical",0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.0,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-16:0'}",1,9,-111.910516,33.468848,Scottsdale,AZ,,0.5,0.5,0.5,Bella Vet,85257,"Veterinarians, Pets",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.5,0.5,0,29,-79.3044535463,43.6690438622,Toronto,ON,1921 Queen Street E,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Gourmet Gringos,M4L 1H3,"Restaurants, Mexican, Ethnic Food, Specialty Food, Food",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
144,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,2.0,0.5,0.5,0.5,0.5,0.5,4.5,0.5,0,3,-115.1579672,36.1582642,Las Vegas,NV,241 W Charleston Blvd,0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Bistro Divino,89102,"Food, Pizza, Wine Bars, Bars, Restaurants, Nightlife",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,1.0,3.5,"{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}",1,535,-115.1713514328,36.1125266402,Las Vegas,NV,3655 Las Vegas Blvd S,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",La Creperie,89109,"French, Restaurants, Creperies",0.5,0.5,0.5,0.5,0.5,0.5,0.5,False,0.5,0.5,0.5,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
146,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,2.0,0.5,0.5,0.5,0.5,0.5,4.0,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",1,33,-80.8492694,35.1752678,Charlotte,NC,4139 Park Rd,0.5,0.5,0.5,Park Road Books,28209,"Bookstores, Books, Mags, Music & Video, Shopping, Newspapers & Magazines",0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,287,-115.1742515629,36.1421161808,Las Vegas,NV,2411 W Sahara Ave,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Feast Buffet,89102,"Buffets, Restaurants",0.5,1.0,0.5,0.5,0.5,0.5,0.5,False,False,0.5,0.5,0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
148,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,1.0,3.0,0.5,1,3,-79.996412,40.4428627,Pittsburgh,PA,411 7th Ave,0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Subway,15219,"Fast Food, Sandwiches, Restaurants",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,3.5,0.5,0,30,-81.111445,35.2574493,Gastonia,NC,"3908 E Franklin Blvd, Ste F130","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Howlers Craft Burgers & Beer,28056,"Restaurants, Beer Gardens, Nightlife, Burgers",1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",0.5,"{'dj': False, 'background_music': True, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
150,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,2.0,0.5,0.5,0.5,0.5,0.5,5.0,"{'Monday': '9:0-17:30', 'Tuesday': '9:0-17:30', 'Wednesday': '9:0-17:30', 'Thursday': '9:0-17:30', 'Friday': '9:0-17:30'}",1,4,-81.344831,41.681483,Mentor,OH,6960 Spinach Dr,0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Digital One,44060,"IT Services & Computer Repair, Local Services, Shopping, Professional Services, Computers, Video/Film Production",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,2.0,1.0,0.5,0.0,1.0,1.0,4.0,"{'Monday': '11:0-14:0', 'Tuesday': '11:0-14:0', 'Wednesday': '17:0-20:0', 'Thursday': '17:0-20:0', 'Friday': '17:0-20:0', 'Saturday': '17:0-20:0', 'Sunday': '17:0-20:0'}",0,11,-73.6195176,45.5331108,Montréal,QC,134 Rue Jean-Talon O,0.5,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Restaurant Nhu Y,H2R 2X1,"Vietnamese, Restaurants, Soup",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
152,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,0.5,0.5,1.0,1.0,3.0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,9,-112.1329258,33.5371638,Phoenix,AZ,"3415 West Glendale Ave, Bldg 25A",0.5,0.5,0.5,Sushi Mocorito,85051,"Restaurants, Mexican, Sushi Bars",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.5,"{'Monday': '14:30-19:30', 'Tuesday': '14:30-19:30', 'Wednesday': '14:30-19:30', 'Thursday': '14:30-19:30', 'Friday': '14:30-19:30', 'Saturday': '13:30-17:30', 'Sunday': '13:30-16:30'}",1,7,-112.047018,33.509595,Phoenix,AZ,1610 East Camelback Rd,0.5,0.5,0.5,MinuteClinic,85016,"Medical Centers, Health & Medical, Walk-in Clinics, Urgent Care",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0,4,-111.9817964,33.4133998,Phoenix,AZ,4636 E Elwood St,0.5,0.5,0.5,National Equity Consultants,85040,"Business Consulting, Financial Services, Professional Services",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,3.0,0.5,0.5,0.5,0.5,0.5,3.5,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}",1,3,-79.4039785,43.7317679,Toronto,ON,3342 Yonge Street,0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Spectacle,M4N 2M7,"Eyewear & Opticians, Shopping",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.0,2.0,1.0,1.0,0.5,1.0,0.5,4.0,"{'Monday': '16:0-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '16:0-22:0'}",1,15,-79.5055159,43.6005226,Toronto,ON,2945 Lake Shore Boulevard,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Kibo Sushi House,M8V 1J5,"Sushi Bars, Japanese, Restaurants",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
157,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,3.5,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-18:0'}",1,17,-115.0664772,36.1743224,Las Vegas,NV,"4880 E. Bonanza Rd., Suite 1",0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Eyebrows R US,89110,"Eyelash Service, Hair Removal, Eyebrow Services, Beauty & Spas",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,3.0,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}",1,188,-111.925484,33.478754,Scottsdale,AZ,"2765 N Scottsdale Rd, Ste 105",0.5,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Yummy Yummy Chinese Restaurant,85257,"Chinese, Restaurants",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
159,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.0,0.5,0.5,0.5,0.5,0.5,3.5,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,131,-79.3854472,43.6496117,Toronto,ON,145 Richmond Street W,0.5,0.5,0.5,Hilton Toronto,M5H 2L2,"Hotels, Event Planning & Services, Hotels & Travel",0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,3.0,0.5,0.5,0.5,0.5,0.5,4.5,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-11:15'}",1,5,-79.8423011,40.5194397,Oakmont,PA,612 Allegheny River Blvd,0.5,0.5,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",Today's Market,15139,"Food, Specialty Food, Health Markets",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,3.0,"{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '17:0-22:0'}",0,5,-79.3874711,43.7021058,Toronto,ON,523 Mount Pleasant Road,0.5,0.5,0.5,Pallucci,M4S 2M4,"Restaurants, Caterers, Italian, Event Planning & Services",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
162,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.0,"{'Monday': '8:0-17:30', 'Tuesday': '8:0-17:30', 'Wednesday': '8:0-17:30', 'Thursday': '8:0-17:30', 'Friday': '8:0-17:30'}",1,4,-81.3708126,41.6676012,Mentor,OH,7588 Tyler Blvd,0.5,0.5,0.5,D&S Automotive Collision & Restyling,44060,"Auto Customization, Auto Parts & Supplies, Auto Glass Services, Auto Repair, Automotive, Body Shops",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,4.0,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:30-8:0'}",1,23,-115.179273,36.264034,North Las Vegas,NV,"5710 Simmons St, Ste 101, Luxe Salon Studios",0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Hair Design By Mary Ann,89031,"Hair Salons, Hair Stylists, Beauty & Spas",0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,"{'straightperms': True, 'coloring': True, 'extensions': False, 'africanamerican': False, 'curly': True, 'kids': True, 'perms': True, 'asian': True}",0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.5,"{'Monday': '10:0-17:30', 'Tuesday': '10:0-17:30', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-14:0'}",1,5,-81.4753991,41.6057871,Wickliffe,OH,29225 Euclid Ave,0.5,0.5,0.5,Marlene's Baker Supply,44092,"Education, Specialty Schools, Cooking Schools",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,"{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-18:0'}",1,3,-73.568558,45.575935,Montréal,QC,5411 rue Beaubien E,0.5,0.5,0.5,Secrets de Femme,H1T 1W7,"Hair Removal, Beauty & Spas, Shopping, Laser Hair Removal, Cosmetics & Beauty Supply",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.5,0.5,1,6,-115.166948,36.146651,Las Vegas,NV,2704 S Highland Ave,0.5,0.5,0.5,Vic's Auto Repair,89109,"Body Shops, Automotive, Auto Repair",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,5.0,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-17:0'}",1,15,-79.4876834,43.6575995,Toronto,ON,365 Jane Street,0.5,0.5,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",COCO Crafted Organic Chocolate,M6S 2E2,"Chocolatiers & Shops, Specialty Food, Ice Cream & Frozen Yogurt, Desserts, Food",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0.5,0.5,0.0,0.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.0,0.0,3.0,"{'Monday': '11:0-20:30', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '11:0-20:30', 'Sunday': '11:0-15:30'}",0,104,-111.948079,33.3047634,Chandler,AZ,6185 W Chandler Blvd,0.5,"{'romantic': False, 'intimate': False, 'touristy': True, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Heart Attack Grill,85226,"Burgers, Restaurants",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
169,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.5,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,3,-115.1562883,36.1020497898,Las Vegas,NV,360 E Tropicana Ave,0.5,0.5,0.5,"Vince Neil's Tatuado | Eat, Drink, Party",89169,"Bars, Sports Bars, Nightlife, Beer, Wine & Spirits, Restaurants, Food, American (Traditional)",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.0,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}",1,13,-111.8585121,33.3056634,Chandler,AZ,"955 W Chandler Blvd, Ste 9",0.5,0.5,0.5,Auto Glass 2020,85225,"Automotive, Windshield Installation & Repair, Car Window Tinting, Auto Glass Services",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,2.5,"{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-0:0'}",1,7,-89.308293,43.062872,Madison,WI,2421 S Stoughton Rd,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Wendy's,53716,"Fast Food, Sandwiches, Restaurants, Burgers",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
